17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 16;002 17;000 17;000 17;000 12;002 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 15;002 14;002 14;002 14;002 13;002 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000
17;000 21;001 17;000 19;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
